sku;_category;_type;_attribute_set;_product_websites;status;visibility;tax_class_id;qty;is_in_stock;_akeneo_variant_group;_super_products_sku;_super_attribute_code;_super_attribute_option;_super_attribute_price_corr;has_options;required_options;name;description;price;clothing_size;container_material;main_color;secondary_color;tshirt_materials;tshirt_style
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXL_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXS";"Hauptkatalog/Büro/Leckereien";"simple";"tshirts";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Akeneo T-Shirt black and purple with short sleeve";"Akeneo T-Shirt";"10.0";"xs";"";"black";"purple";"cotton";"crewneck,short_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXS_config";"Hauptkatalog/Büro/Leckereien";"configurable";"tshirts";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Akeneo T-Shirt black and purple with short sleeve";"Akeneo T-Shirt";"10.0";"xs";"";"black";"purple";"cotton";"crewneck,short_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXS_LS";"Hauptkatalog/Büro/Leckereien";"simple";"tshirts";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"xs";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXS_LS_config";"Hauptkatalog/Büro/Leckereien";"configurable";"tshirts";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"xs";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXS_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXS_LS";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXS_LS";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXS_LS";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXXL";"Hauptkatalog/Büro/Leckereien";"simple";"tshirts";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Akeneo T-Shirt black and purple with short sleeve";"Akeneo T-Shirt";"10.0";"xxl";"";"black";"purple";"cotton";"crewneck,short_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXXL_config";"Hauptkatalog/Büro/Leckereien";"configurable";"tshirts";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Akeneo T-Shirt black and purple with short sleeve";"Akeneo T-Shirt";"10.0";"xxl";"";"black";"purple";"cotton";"crewneck,short_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL";"secondary_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL";"secondary_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PWXXL";"secondary_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXXL_LS";"Hauptkatalog/Büro/Leckereien";"simple";"tshirts";"base";"1";"1";"2";"100";"1";"";"";"";"";"";"0";"0";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"xxl";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AKNTS_BPXXL_LS_config";"Hauptkatalog/Büro/Leckereien";"configurable";"tshirts";"base";"1";"4";"2";"100";"1";"";"";"";"";"";"1";"1";"Akeneo T-Shirt black and purple with long sleeve";"Akeneo T-Shirt";"10.0";"xxl";"";"black";"purple";"cotton";"crewneck,long_sleeve"
"";"Hauptkatalog/Kleidung/T-Shirts";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_BPXXL_LS";"main_color";"black";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_WPXXL_LS";"main_color";"white";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"AKNTS_PBXXL_LS";"main_color";"purple";"";"";"";"";"";"";"";"";"";"";"";""
